,date,quarter,trade_date,holding_period,tickers,portfolio_value,daily_return,cum_return,quarter_return
397,2024-03-15,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",11019.9603117076,0.0005601404830886114,0.10199603117075995,0.026408581193351877
398,2024-03-18,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",11067.085846896518,0.004276379756000814,0.10670858468965183,0.026408581193351877
399,2024-03-19,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10942.56174622682,-0.01125175158053171,0.09425617462268199,0.026408581193351877
400,2024-03-20,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10928.327653809902,-0.0013008007399937238,0.09283276538099017,0.026408581193351877
401,2024-03-21,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10973.973594309748,0.004176845894983128,0.09739735943097472,0.026408581193351877
402,2024-03-22,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10943.401022927788,-0.0027859162516858937,0.09434010229277878,0.026408581193351877
403,2024-03-25,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10985.7205522626,0.003867127709763052,0.09857205522626011,0.026408581193351877
404,2024-03-26,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10934.412566364024,-0.004670425180987259,0.09344125663640246,0.026408581193351877
405,2024-03-27,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10973.087724754729,0.0035370129081899737,0.09730877247547287,0.026408581193351877
406,2024-03-28,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10994.968054037698,0.0019939993037336734,0.0994968054037697,0.026408581193351877
407,2024-04-01,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",11000.606329402377,0.0005128050701892484,0.10006063294023759,0.026408581193351877
408,2024-04-02,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10886.498281153577,-0.010372887169301959,0.08864982811535782,0.026408581193351877
409,2024-04-03,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10940.557529415917,0.004965715041348462,0.09405575294159174,0.026408581193351877
410,2024-04-04,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10710.492849932367,-0.021028606528047056,0.0710492849932367,0.026408581193351877
411,2024-04-05,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10890.894067783476,0.016843409577762758,0.08908940677834765,0.026408581193351877
412,2024-04-08,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10920.55229700145,0.002723213450923856,0.0920552297001449,0.026408581193351877
413,2024-04-09,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10948.111384492777,0.002523598325598897,0.09481113844927758,0.026408581193351877
414,2024-04-10,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10852.71021900838,-0.008713938151883038,0.08527102190083813,0.026408581193351877
415,2024-04-11,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10912.33859029813,0.005494329995590519,0.09123385902981296,0.026408581193351877
416,2024-04-12,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10712.426586484977,-0.018319813132529617,0.07124265864849777,0.026408581193351877
417,2024-04-15,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10559.071586605156,-0.014315617347921639,0.055907158660515544,0.026408581193351877
418,2024-04-16,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10571.243394403984,0.0011527346603339428,0.05712433944039841,0.026408581193351877
419,2024-04-17,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10427.891355243575,-0.013560565565664096,0.04278913552435748,0.026408581193351877
420,2024-04-18,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10426.53172556957,-0.00013038395085707144,0.042653172556957,0.026408581193351877
421,2024-04-19,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10192.23742137331,-0.022470972166294567,0.019223742137330913,0.026408581193351877
422,2024-04-22,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10348.779882230958,0.015358988844723642,0.034877988223095846,0.026408581193351877
423,2024-04-23,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10501.659857220844,0.014772753573818243,0.050165985722084416,0.026408581193351877
424,2024-04-24,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10345.745697198998,-0.014846620642987363,0.034574569719899806,0.026408581193351877
425,2024-04-25,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10366.46016424102,0.00200222078217438,0.036646016424102035,0.026408581193351877
426,2024-04-26,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10400.49176486322,0.0032828564508058378,0.040049176486322,0.026408581193351877
427,2024-04-29,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10402.738138161842,0.00021598721958615563,0.04027381381618422,0.026408581193351877
428,2024-04-30,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10242.152638225283,-0.015436849202947855,0.024215263822528366,0.026408581193351877
429,2024-05-01,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10133.060055812271,-0.010651333393124962,0.013306005581227076,0.026408581193351877
430,2024-05-02,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10256.35726351903,0.012167815746442434,0.02563572635190292,0.026408581193351877
431,2024-05-03,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10428.30469446042,0.01676496113810222,0.04283046944604196,0.026408581193351877
432,2024-05-06,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10635.737900461703,0.01989136413625059,0.06357379004617036,0.026408581193351877
433,2024-05-07,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10624.561231965705,-0.0010508597147277365,0.06245612319657057,0.026408581193351877
434,2024-05-08,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10591.365631038117,-0.003124420877514744,0.05913656310381166,0.026408581193351877
435,2024-05-09,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10633.50641940569,0.003978787045560761,0.06335064194056894,0.026408581193351877
436,2024-05-10,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10612.818964862367,-0.0019454969722471072,0.06128189648623672,0.026408581193351877
437,2024-05-13,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10571.710310568162,-0.003873490580618588,0.05717103105681609,0.026408581193351877
438,2024-05-14,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10624.249551271114,0.00496979572457934,0.06242495512711144,0.026408581193351877
439,2024-05-15,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10785.03264427847,0.015133595293619573,0.07850326442784694,0.026408581193351877
440,2024-05-16,2023-12-31,2024-02-16,2024-02-16 to 2024-05-16,"['AMD', 'AMZN', 'CNI', 'CP', 'DXCM', 'MCO', 'MSFT', 'NVDA', 'SHC', 'SPGI']",10834.367891811953,0.00457441800694558,0.08343678918119535,0.026408581193351877
